snapshot_date,country,marketplace,channel,sku,site_sku,asin,currency,sales_units,sales_amount,sales_amount_usd,return_units,total_orders,session,page_view,unit_session_percentage,buy_box_percentage,browser_session,browser_page_views,app_session,app_page_view,source_system,source_report,source_file_id,source_sheet_name,source_row_hash,sync_batch_id,synced_at,created_at,updated_at,data_window_start_date,data_window_end_date,latest_source_date,is_fallback_used,fallback_reason,data_age_days
2026-06-26,US,Amazon,Amazon,CO5600-RE,,,USD,4.00,191.96,191.96,0,4,3731,4140,0.11,99.97,73,88,3658,4052,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,5b6ff453b4e4dd17fd0e14a2412d7dbd,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-27,US,Amazon,Amazon,CO5600-Q,,,USD,3.00,195.00,195.00,0,3,141,199,2.13,98.85,52,75,89,124,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,63bdc83ef710823c1caf7ca508b7c8fc,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-30,US,Amazon,Amazon,CO5600-Q,,,USD,4.00,195.00,195.00,0,4,136,193,2.94,98.9,59,90,77,103,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d8cc3ed903d76ce7a9b10900de9c4e16,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-07,US,Amazon,Amazon,CO5600-Q,,,USD,3.00,195.00,195.00,0,3,200,257,1.5,100,98,129,102,128,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,09a36223a83a9083184861c5371a63a0,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-26,US,Amazon,Amazon,SP3410-R,,,USD,14.00,195.86,195.86,0,11,50,68,28,100,14,16,36,52,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,59f964e88768bc5013e29f669d005044,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-23,US,Amazon,Amazon,CO1150-EM,,,USD,7.00,195.93,195.93,0,7,134,161,5.22,100,32,37,102,124,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,14f46e5d1078b66eb1e856f785d60f64,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-26,US,Amazon,Amazon,CO2102-T,,,USD,7.00,195.93,195.93,0,7,1358,1542,0.52,99.93,42,47,1316,1495,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,664559f7fda5b76472053aae58d7333d,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-26,US,Amazon,Amazon,CO2102-P,,,USD,7.00,195.93,195.93,0,7,127,161,5.51,100,27,35,100,126,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0408578f51e83a85263b1e504b47491b,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-25,US,Amazon,Amazon,CO1150-BM,,,USD,7.00,195.93,195.93,0,7,76,84,9.21,100,17,20,59,64,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,eec07191e59199a3ec1fb01fafced882,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-28,US,Amazon,Amazon,CO1150-R,,,USD,6.00,197.94,197.94,,6,69,87,8.7,100,22,27,47,60,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0ed4febb3f87fb205aac6a75e99f0a02,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-29,US,Amazon,Amazon,CO1150-R,,,USD,6.00,197.94,197.94,1,5,48,63,12.5,100,19,27,29,36,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,deb0c41d2e7cc87df4849126f93b5cb3,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-29,US,Amazon,Amazon,CO1150-AG,,,USD,6.00,197.94,197.94,0,6,232,262,2.59,100,17,18,215,244,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e6ece626d9d65ea2526668bab7aa34b8,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-01,US,Amazon,Amazon,CO1150-MB,,,USD,6.00,197.94,197.94,2,6,40,46,15,100,7,9,33,37,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,36e932fd98785c1dcfbccbc02aaa6731,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-06,US,Amazon,Amazon,CO1150-MB,,,USD,6.00,197.94,197.94,0,5,41,46,14.63,100,15,16,26,30,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a3bc136a91ccbda6331a9cfa4eefc6c0,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-12,US,Amazon,Amazon,CO1150-MB,,,USD,6.00,197.94,197.94,0,6,40,51,15,100,8,11,32,40,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,6047b2f2e56d410fc185c214a6b30bf1,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-24,US,Amazon,Amazon,CO1200-B,,,USD,10.00,199.90,199.90,0,10,130,161,7.69,100,31,39,99,122,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,2c005af48712786c1dc4ed6a6cb2ea60,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-23,US,Amazon,Amazon,MO5600-T,,,USD,10.00,199.90,199.90,0,10,93,111,10.75,99,23,29,70,82,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,426733396ebaa1a0f708b7e10754396e,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-02,US,Amazon,Amazon,SP3120-M,,,USD,10.00,199.90,199.90,1,10,54,62,18.52,100,15,17,39,45,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,785342551c1cc3b73411e021245f993a,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-01,US,Amazon,Amazon,SP3120-R,,,USD,10.00,199.90,199.90,0,10,26,32,38.46,93.55,12,16,14,16,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,54eafe3dba2eba3502a981f922e82bda,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-09,US,Amazon,Amazon,SP3120-Y,,,USD,10.00,199.90,199.90,1,10,51,67,19.61,100,17,20,34,47,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,34450540d775f5b37dc3518bafc604da,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-28,US,Amazon,Amazon,CO1200-O,,,USD,8.00,199.92,199.92,,8,52,62,15.38,100,21,24,31,38,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,6a487d9e48ba218be4b190f599f1dc3c,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-01,US,Amazon,Amazon,CO1200-O,,,USD,8.00,199.92,199.92,1,8,76,104,10.53,98.86,33,48,43,56,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,f67ebb9d78da72ba53ca56420ce33b0c,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-13,US,Amazon,Amazon,CO2600-R,,,USD,5.00,199.95,199.95,0,5,730,891,0.68,98.09,434,519,296,372,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,1441425ad3060a4891b6914af9c16c0a,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-15,US,Amazon,Amazon,CO2600-R,,,USD,5.00,199.95,199.95,0,5,368,572,1.36,92.29,237,377,131,195,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,51545a77990059e0376539723ed75f16,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-01,US,Amazon,Amazon,CO2600-W,,,USD,5.00,199.95,199.95,0,5,55,77,9.09,100,21,24,34,53,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,8e5dd915abe265d638c7a84409fb07a4,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-12,US,Amazon,Amazon,CO2600-W,,,USD,5.00,199.95,199.95,0,5,94,125,5.32,100,63,80,31,45,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d0bf755d96d1ae53af4eddc49a71de3f,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-08,US,Amazon,Amazon,CO2600-W,,,USD,5.00,199.95,199.95,0,5,90,127,5.56,99.13,46,59,44,68,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,cb03145ec90c6c51135df0eb556a4238,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-14,US,Amazon,Amazon,CO1200-O,,,USD,9.00,202.41,202.41,1,9,93,131,9.68,100,22,31,71,100,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,625e8a6f7ec451cb685c3d76c69e70cd,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-17,US,Amazon,Amazon,CO1200-O,,,USD,9.00,202.41,202.41,1,9,150,191,6,100,41,52,109,139,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0957caca7a233c67537dbef0df04ebe6,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-06,US,Amazon,Amazon,CO1200-O,,,USD,9.00,202.41,202.41,1,8,81,110,11.11,99,19,21,62,89,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0b859cccb812f3accd2c7f368b13b994,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-04,US,Amazon,Amazon,CO1200-O,,,USD,9.00,202.41,202.41,0,9,113,157,7.96,100,25,32,88,125,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d9940f8fd59880c61c37f60726934911,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-10,US,Amazon,Amazon,CO1200-O,,,USD,9.00,202.41,202.41,0,9,79,102,11.39,100,25,28,54,74,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,9811703df45549a5b5598fc88637bce9,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-08,US,Amazon,Amazon,CO1200-O,,,USD,9.00,202.41,202.41,0,9,86,121,10.47,100,24,28,62,93,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ed9bd3aa1df6ae7cf9aae85f8c7b97bd,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-26,US,Amazon,Amazon,SP3120-T,,,USD,13.00,207.87,207.87,0,12,49,66,26.53,100,19,23,30,43,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,da934f92a324c4adce4a10c568bab7af,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-12,US,Amazon,Amazon,MO5600-R,,,USD,11.00,209.89,209.89,1,11,94,121,11.7,100,31,40,63,81,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,97aa7722f5bd5e6c82bb0a7a4171370b,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-29,US,Amazon,Amazon,MG0110-E,,,USD,7.00,209.93,209.93,0,7,20,21,35,100,5,5,15,16,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,cac24b0f0e8aa60d7990c0a266cfbea4,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-17,US,Amazon,Amazon,CO1150-ZW,,,USD,6.00,209.94,209.94,0,6,58,71,10.34,98.51,19,20,39,51,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,101a6df7e4ff3aa8b7f18c98689ab55a,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-16,US,Amazon,Amazon,CO1150-XR,,,USD,6.00,209.94,209.94,0,6,54,64,11.11,100,11,13,43,51,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,650d9ed0d8571e85eab452b7345f01d4,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-01,US,Amazon,Amazon,CO2102-P,,,USD,6.00,209.94,209.94,1,6,42,45,14.29,100,15,15,27,30,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,bf68c1443de152ede263d8d60f5cfd95,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-05,US,Amazon,Amazon,CO1150-XR,,,USD,6.00,209.94,209.94,0,6,54,87,11.11,100,13,19,41,68,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,24c1c7916c7c467feb1de2c8fbbeaac1,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-06,US,Amazon,Amazon,CO1150-XR,,,USD,6.00,209.94,209.94,0,6,65,74,9.23,100,21,25,44,49,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,94de3e7bfb6a0b21a129e9454d1d0a26,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-11,US,Amazon,Amazon,CO1150-XR,,,USD,6.00,209.94,209.94,0,6,58,80,10.34,98.59,21,25,37,55,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,8b2cf30ab9b1198ed99f550c23b03cba,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-26,US,Amazon,Amazon,SP5120-M,,,USD,15.00,215.85,215.85,0,14,83,108,18.07,100,30,41,53,67,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,3fb619e41953addae2215035b321f7c6,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-25,US,Amazon,Amazon,SP5120-M,,,USD,15.00,215.85,215.85,1,13,74,98,20.27,100,19,26,55,72,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,07f4811da64ea0b7940b08c527903797,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-27,US,Amazon,Amazon,SP3120-T,,,USD,11.00,215.89,215.89,0,11,22,23,50,100,5,6,17,17,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,56e2ccaf80a404c8d8536eb6dd8eb1ac,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-15,US,Amazon,Amazon,CO2300-W,,,USD,8.00,215.92,215.92,1,8,175,210,4.57,100,31,37,144,173,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0e451d1e4554f2c42d44a8c0f4aee4f5,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-13,US,Amazon,Amazon,CO5600-W,,,USD,4.00,215.96,215.96,1,4,142,208,2.82,100,71,114,71,94,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,c5215a8885a99e6bbfa274d081583960,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-16,US,Amazon,Amazon,CO5600-R,,,USD,4.00,215.96,215.96,0,4,290,399,1.38,97.64,124,185,166,214,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,1cdc8a96b53c102ac42c9cb002624d8c,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-05,US,Amazon,Amazon,CO5600-W,,,USD,4.00,215.96,215.96,0,4,211,323,1.9,99.68,115,175,96,148,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ad5743e39a2843a285f670f903ca3c0f,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-07,US,Amazon,Amazon,CO5600-R,,,USD,4.00,215.96,215.96,0,4,376,552,1.06,96.83,178,279,198,273,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,b8c69ff392b6fa6042263ab14e1eb7de,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-25,US,Amazon,Amazon,CO1150-R,,,USD,8.00,217.72,217.72,0,8,150,202,5.33,99.47,62,92,88,110,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,110c9e774d498c8b4f8fe33ebd35b68d,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-15,US,Amazon,Amazon,SP0650-RM,,,USD,11.00,219.89,219.89,0,11,49,65,22.45,100,14,15,35,50,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,32197ef5915a0be20fa3ae4fa56398ef,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-24,US,Amazon,Amazon,MO5600-R,,,USD,11.00,219.89,219.89,0,10,89,104,12.36,100,31,34,58,70,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,cf63e86c676783747745d2c33209b0bf,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-26,US,Amazon,Amazon,MO5600-R,,,USD,11.00,219.89,219.89,2,10,95,125,11.58,100,31,41,64,84,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d6019411d88220280e1a2532795e1247,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-06-29,US,Amazon,Amazon,SP3120-M,,,USD,11.00,219.89,219.89,1,11,59,76,18.64,100,16,21,43,55,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,6c84a97147c835e7f075d24c3b545915,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-05,US,Amazon,Amazon,SP3120-R,,,USD,11.00,219.89,219.89,0,11,42,46,26.19,97.83,17,19,25,27,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,de26b76c56ba8acf3b58a15d39f760e4,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-06,US,Amazon,Amazon,MO5600-R,,,USD,11.00,219.89,219.89,0,11,80,115,13.75,100,29,39,51,76,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ea35ac917d130a2062cace158626433b,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
2026-07-07,US,Amazon,Amazon,SP3120-Y,,,USD,11.00,219.89,219.89,1,11,80,109,13.75,100,20,26,60,83,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e39acb654dbde9f9ec651f1cc9c8b05d,SYNC-amazon_daily_sales_snapshot-19193264,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-08-03 12:43:24,2026-06-03,2026-07-31,2026-07-31,FALSE,,3
